,postcode,Postal_Town,population,active,cases,rate,data_date
1243,3328,TEESDALE,1720.0,0,2,0.0,30/09/2020
1244,3329,SHELFORD,284.0,0,0,0.0,30/09/2020
1245,3330,ROKEWOOD,222.0,0,0,0.0,30/09/2020
1246,3331,BANNOCKBURN,5996.0,0,2,0.0,30/09/2020
1247,3331,BANNOCKBURN,5996.0,0,2,0.0,30/09/2020
1248,3332,LETHBRIDGE,1013.0,0,4,0.0,30/09/2020
1249,3333,MEREDITH,827.0,0,1,0.0,30/09/2020
1250,3336,Fraser Rise,0.0,1,125,0.0,30/09/2020
1251,3337,MELTON,36455.0,4,257,11.0,30/09/2020
1252,3337,MELTON,36455.0,4,257,11.0,30/09/2020
1253,3337,MELTON,36455.0,4,257,11.0,30/09/2020
1254,3337,MELTON,36455.0,4,257,11.0,30/09/2020
1255,3337,MELTON WEST,36455.0,4,257,11.0,30/09/2020
1256,3337,MELTON,36455.0,4,257,11.0,30/09/2020
1257,3337,TOOLERN VALE,36455.0,4,257,11.0,30/09/2020
1258,3337,Melton West,36455.0,4,257,11.0,30/09/2020
1259,3337,MELTON,36455.0,4,257,11.0,30/09/2020
1260,3337,MELTON,36455.0,4,257,11.0,30/09/2020
1261,3337,MELTON,36455.0,4,257,11.0,30/09/2020
1262,3337,MELTON,36455.0,4,257,11.0,30/09/2020
1263,3337,MELTON WEST,36455.0,4,257,11.0,30/09/2020
1264,3337,MELTON,36455.0,4,257,11.0,30/09/2020
1265,3338,EXFORD,23419.0,4,280,17.1,30/09/2020
1266,3338,MELTON SOUTH,23419.0,4,280,17.1,30/09/2020
1267,3338,Melton South,23419.0,4,280,17.1,30/09/2020
1268,3338,MELTON SOUTH,23419.0,4,280,17.1,30/09/2020
1269,3338,MELTON SOUTH,23419.0,4,280,17.1,30/09/2020
1270,3338,MELTON SOUTH,23419.0,4,280,17.1,30/09/2020
1271,3340,Bacchus Marsh,21123.0,0,33,0.0,30/09/2020
1272,3340,COIMADAI,21123.0,0,33,0.0,30/09/2020
1273,3340,BALLIANG EAST,21123.0,0,33,0.0,30/09/2020
1274,3340,BACCHUS MARSH,21123.0,0,33,0.0,30/09/2020
1275,3340,Bacchus Marsh,21123.0,0,33,0.0,30/09/2020
1276,3340,BACCHUS MARSH,21123.0,0,33,0.0,30/09/2020
1277,3340,BACCHUS MARSH,21123.0,0,33,0.0,30/09/2020
1278,3340,BACCHUS MARSH,21123.0,0,33,0.0,30/09/2020
1279,3341,MYRNIONG,1666.0,0,1,0.0,30/09/2020
1280,3342,BALLAN,3440.0,0,2,0.0,30/09/2020
1281,3342,BALLAN,3440.0,0,2,0.0,30/09/2020
1282,3345,GORDON,1151.0,0,0,0.0,30/09/2020
1283,3345,GORDON,1151.0,0,0,0.0,30/09/2020
1284,3350,BALLARAT,59147.0,0,39,0.0,30/09/2020
1285,3350,MOUNT CLEAR,59147.0,0,39,0.0,30/09/2020
1286,3350,LAKE WENDOUREE,59147.0,0,39,0.0,30/09/2020
1287,3350,ALFREDTON,59147.0,0,39,0.0,30/09/2020
1288,3350,BALLARAT,59147.0,0,39,0.0,30/09/2020
1289,3350,SOLDIERS HILL,59147.0,0,39,0.0,30/09/2020
1290,3350,BALLARAT,59147.0,0,39,0.0,30/09/2020
1291,3350,Nerrina,59147.0,0,39,0.0,30/09/2020
1292,3350,BALLARAT,59147.0,0,39,0.0,30/09/2020
1293,3350,BALLARAT NORTH,59147.0,0,39,0.0,30/09/2020
1294,3350,Redan,59147.0,0,39,0.0,30/09/2020
1295,3350,BALLARAT,59147.0,0,39,0.0,30/09/2020
1296,3350,BALLARAT,59147.0,0,39,0.0,30/09/2020
1297,3350,BALLARAT,59147.0,0,39,0.0,30/09/2020
1298,3350,BALLARAT WEST,59147.0,0,39,0.0,30/09/2020
1299,3350,BALLARAT EAST,59147.0,0,39,0.0,30/09/2020
1300,3350,BALLARAT,59147.0,0,39,0.0,30/09/2020
1301,3350,REDAN,59147.0,0,39,0.0,30/09/2020
1302,3350,MOUNT CLEAR,59147.0,0,39,0.0,30/09/2020
1303,3350,BALLARAT,59147.0,0,39,0.0,30/09/2020
1304,3350,BALLARAT NORTH,59147.0,0,39,0.0,30/09/2020
1305,3350,BALLARAT WEST,59147.0,0,39,0.0,30/09/2020
1306,3350,MOUNT CLEAR,59147.0,0,39,0.0,30/09/2020
1307,3350,ALFREDTON,59147.0,0,39,0.0,30/09/2020
1308,3351,LAKE BOLAC,8169.0,0,2,0.0,30/09/2020
1309,3351,HADDON,8169.0,0,2,0.0,30/09/2020
1310,3351,Cape Clear,8169.0,0,2,0.0,30/09/2020
1311,3351,SMYTHESDALE,8169.0,0,2,0.0,30/09/2020
1312,3352,WAUBRA,16000.0,0,6,0.0,30/09/2020
1313,3352,LAL LAL,16000.0,0,6,0.0,30/09/2020
1314,3352,INVERMAY,16000.0,0,6,0.0,30/09/2020
1315,3352,NAPOLEONS,16000.0,0,6,0.0,30/09/2020
1316,3352,GLEN PARK,16000.0,0,6,0.0,30/09/2020
1317,3352,WARRENHEIP,16000.0,0,6,0.0,30/09/2020
1318,3352,MINERS REST,16000.0,0,6,0.0,30/09/2020
1319,3352,Mount Egerton,16000.0,0,6,0.0,30/09/2020
1320,3352,Bungaree,16000.0,0,6,0.0,30/09/2020
1321,3352,BLOWHARD,16000.0,0,6,0.0,30/09/2020
1322,3352,Magpie,16000.0,0,6,0.0,30/09/2020
1323,3352,DUNNSTOWN,16000.0,0,6,0.0,30/09/2020
1324,3352,CLARKES HILL,16000.0,0,6,0.0,30/09/2020
1325,3355,Wendouree,13016.0,0,7,0.0,30/09/2020
1326,3355,LAKE GARDENS,13016.0,0,7,0.0,30/09/2020
1327,3355,WENDOUREE,13016.0,0,7,0.0,30/09/2020
1328,3355,Wendouree,13016.0,0,7,0.0,30/09/2020
1329,3355,WENDOUREE,13016.0,0,7,0.0,30/09/2020
1330,3355,WENDOUREE,13016.0,0,7,0.0,30/09/2020
1331,3356,SEBASTOPOL,16322.0,0,7,0.0,30/09/2020
1332,3356,Sebastopol,16322.0,0,7,0.0,30/09/2020
1333,3356,SEBASTOPOL,16322.0,0,7,0.0,30/09/2020
1334,3356,DELACOMBE,16322.0,0,7,0.0,30/09/2020
1335,3356,SEBASTOPOL,16322.0,0,7,0.0,30/09/2020
1336,3357,BUNINYONG,3714.0,0,1,0.0,30/09/2020
1337,3357,BUNINYONG,3714.0,0,1,0.0,30/09/2020
1338,3360,LINTON,765.0,0,0,0.0,30/09/2020
1339,3361,SKIPTON,680.0,0,0,0.0,30/09/2020
1340,3363,CRESWICK,3476.0,0,0,0.0,30/09/2020
1341,3363,CRESWICK,3476.0,0,0,0.0,30/09/2020
1342,3363,CRESWICK,3476.0,0,0,0.0,30/09/2020
1343,3364,NEWLYN,2149.0,0,1,0.0,30/09/2020
1344,3370,CLUNES,1782.0,0,0,0.0,30/09/2020
1345,3371,TALBOT,990.0,0,0,0.0,30/09/2020
1346,3373,BEAUFORT,2291.0,0,0,0.0,30/09/2020
1347,3373,TRAWALLA,2291.0,0,0,0.0,30/09/2020
1348,3373,Beaufort,2291.0,0,0,0.0,30/09/2020
1349,3374,GREAT WESTERN,399.0,0,0,0.0,30/09/2020
1350,3375,BUANGOR,206.0,0,0,0.0,30/09/2020
1351,3377,ARARAT,9414.0,0,6,0.0,30/09/2020
1352,3377,Moyston,9414.0,0,6,0.0,30/09/2020
1353,3377,MAROONA,9414.0,0,6,0.0,30/09/2020
1354,3377,ARARAT,9414.0,0,6,0.0,30/09/2020
1355,3377,ARARAT,9414.0,0,6,0.0,30/09/2020
1356,3377,ARARAT,9414.0,0,6,0.0,30/09/2020
1357,3377,ARARAT,9414.0,0,6,0.0,30/09/2020
1358,3377,ARARAT,9414.0,0,6,0.0,30/09/2020
1359,3379,WILLAURA,801.0,0,1,0.0,30/09/2020
1360,3380,STAWELL,6033.0,0,1,0.0,30/09/2020
1361,3380,STAWELL,6033.0,0,1,0.0,30/09/2020
1362,3380,STAWELL,6033.0,0,1,0.0,30/09/2020
1363,3380,STAWELL,6033.0,0,1,0.0,30/09/2020
1364,3380,STAWELL,6033.0,0,1,0.0,30/09/2020
1365,3381,POMONAL,1211.0,0,0,0.0,30/09/2020
1366,3381,HALLS GAP,1211.0,0,0,0.0,30/09/2020
1367,3384,CONCONGELLA,547.0,0,0,0.0,30/09/2020
1368,3384,NAVARRE,547.0,0,0,0.0,30/09/2020
1369,3384,LANDSBOROUGH,547.0,0,0,0.0,30/09/2020
1370,3387,MARNOO,315.0,0,0,0.0,30/09/2020
1371,3388,RUPANYUP,562.0,0,1,0.0,30/09/2020
1372,3390,MURTOA,914.0,0,0,0.0,30/09/2020
1373,3390,MURTOA,914.0,0,0,0.0,30/09/2020
1374,3392,MINYIP,581.0,0,0,0.0,30/09/2020
1375,3393,WARRACKNABEAL,2684.0,0,0,0.0,30/09/2020
1376,3393,WARRACKNABEAL,2684.0,0,0,0.0,30/09/2020
1377,3393,WARRACKNABEAL,2684.0,0,0,0.0,30/09/2020
1378,3393,WARRACKNABEAL,2684.0,0,0,0.0,30/09/2020
1379,3395,BEULAH,361.0,0,0,0.0,30/09/2020
1380,3396,Hopetoun,738.0,0,0,0.0,30/09/2020
1381,3396,HOPETOUN,738.0,0,0,0.0,30/09/2020
1382,3401,LAHARUM,4418.0,0,11,0.0,30/09/2020
1383,3407,Balmoral,422.0,0,0,0.0,30/09/2020
1384,3409,NATIMUK,937.0,0,1,0.0,30/09/2020
1385,3412,GOROKE,299.0,0,0,0.0,30/09/2020
1386,3414,DIMBOOLA,1824.0,0,0,0.0,30/09/2020
1387,3414,DIMBOOLA,1824.0,0,0,0.0,30/09/2020
1388,3414,DIMBOOLA,1824.0,0,0,0.0,30/09/2020
1389,3418,NHILL,2771.0,0,0,0.0,30/09/2020
1390,3418,NHILL,2771.0,0,0,0.0,30/09/2020
1391,3418,NHILL,2771.0,0,0,0.0,30/09/2020
1392,3419,KANIVA,806.0,0,0,0.0,30/09/2020
1393,3423,JEPARIT,480.0,0,0,0.0,30/09/2020
1394,3424,YAAPEET,769.0,0,0,0.0,30/09/2020
1395,3424,Rainbow,769.0,0,0,0.0,30/09/2020
1396,3427,DIGGERS REST,2761.0,0,21,0.0,30/09/2020
1397,3429,SUNBURY,36296.0,0,176,0.0,30/09/2020
1398,3429,Sunbury,36296.0,0,176,0.0,30/09/2020
1399,3429,SUNBURY,36296.0,0,176,0.0,30/09/2020
1400,3429,Sunbury,36296.0,0,176,0.0,30/09/2020
1401,3429,SUNBURY,36296.0,0,176,0.0,30/09/2020
1402,3429,SUNBURY,36296.0,0,176,0.0,30/09/2020
1403,3429,SUNBURY,36296.0,0,176,0.0,30/09/2020
1404,3429,Sunbury,36296.0,0,176,0.0,30/09/2020
1405,3429,SUNBURY,36296.0,0,176,0.0,30/09/2020
1406,3429,SUNBURY,36296.0,0,176,0.0,30/09/2020
1407,3429,SUNBURY,36296.0,0,176,0.0,30/09/2020
1408,3429,SUNBURY,36296.0,0,176,0.0,30/09/2020
1409,3429,SUNBURY,36296.0,0,176,0.0,30/09/2020
1410,3429,SUNBURY,36296.0,0,176,0.0,30/09/2020
1411,3431,RIDDELLS CREEK,3945.0,0,8,0.0,30/09/2020
1412,3432,BOLINDA,196.0,0,0,0.0,30/09/2020
1413,3434,ROMSEY,5070.0,0,9,0.0,30/09/2020
1414,3434,ROMSEY,5070.0,0,9,0.0,30/09/2020
1415,3435,LANCEFIELD,2878.0,0,4,0.0,30/09/2020
1416,3435,LANCEFIELD,2878.0,0,4,0.0,30/09/2020
1417,3437,GISBORNE,10445.0,0,11,0.0,30/09/2020
1418,3437,GISBORNE,10445.0,0,11,0.0,30/09/2020
1419,3437,GISBORNE,10445.0,0,11,0.0,30/09/2020
1420,3437,GISBORNE,10445.0,0,11,0.0,30/09/2020
1421,3438,NEW GISBORNE,2386.0,0,3,0.0,30/09/2020
1422,3438,NEW GISBORNE,2386.0,0,3,0.0,30/09/2020
1423,3440,MACEDON,2040.0,0,2,0.0,30/09/2020
1424,3441,MOUNT MACEDON,1337.0,0,2,0.0,30/09/2020
1425,3442,WOODEND,7463.0,0,9,0.0,30/09/2020
1426,3442,Woodend,7463.0,0,9,0.0,30/09/2020
1427,3442,NEWHAM,7463.0,0,9,0.0,30/09/2020
1428,3442,WOODEND,7463.0,0,9,0.0,30/09/2020
1429,3442,WOODEND,7463.0,0,9,0.0,30/09/2020
1430,3444,KYNETON,9197.0,0,8,0.0,30/09/2020
1431,3444,TYLDEN,9197.0,0,8,0.0,30/09/2020
1432,3444,LANGLEY,9197.0,0,8,0.0,30/09/2020
1433,3444,REDESDALE,9197.0,0,8,0.0,30/09/2020
1434,3444,KYNETON,9197.0,0,8,0.0,30/09/2020
1435,3444,KYNETON,9197.0,0,8,0.0,30/09/2020
